  0.00000000E+00  0.86003942E+01
  0.28922784E-01  0.85963591E+01
  0.57845569E-01  0.85842715E+01
  0.86768353E-01  0.85641853E+01
  0.11569114E+00  0.85361913E+01
  0.14461392E+00  0.85004190E+01
  0.17353671E+00  0.84570392E+01
  0.20245949E+00  0.84062664E+01
  0.23138228E+00  0.83483621E+01
  0.26030506E+00  0.82836378E+01
  0.28922784E+00  0.82124585E+01
  0.31815063E+00  0.81352455E+01
  0.34707341E+00  0.80524792E+01
  0.37599620E+00  0.79647007E+01
  0.40491898E+00  0.78725136E+01
  0.43384177E+00  0.77765835E+01
  0.46276455E+00  0.76776377E+01
  0.49168734E+00  0.75764628E+01
  0.52061012E+00  0.74739011E+01
  0.54953290E+00  0.73708457E+01
  0.57845569E+00  0.72682342E+01
  0.60737847E+00  0.71670409E+01
  0.63630126E+00  0.70682671E+01
  0.66522404E+00  0.69729311E+01
  0.69414683E+00  0.68820561E+01
  0.72306961E+00  0.67966576E+01
  0.75199240E+00  0.67177298E+01
  0.78091518E+00  0.66462316E+01
  0.80983796E+00  0.65830721E+01
  0.83876075E+00  0.65290963E+01
  0.86768353E+00  0.64850710E+01
  0.89660632E+00  0.64516711E+01
  0.92552910E+00  0.64294672E+01
  0.95445189E+00  0.64189144E+01
  0.98337467E+00  0.64203420E+01
  0.10122975E+01  0.64339454E+01
  0.10412202E+01  0.64597803E+01
  0.10701430E+01  0.64977583E+01
  0.10990658E+01  0.65476457E+01
  0.11279886E+01  0.66090638E+01
  0.11569114E+01  0.66814925E+01
  0.11861278E+01  0.66809547E+01
  0.12153442E+01  0.66794310E+01
  0.12445607E+01  0.66771839E+01
  0.12737771E+01  0.66746320E+01
  0.13029935E+01  0.66723234E+01
  0.13322099E+01  0.66709033E+01
  0.13614263E+01  0.66710768E+01
  0.13906428E+01  0.66735728E+01
  0.14198592E+01  0.66791086E+01
  0.14490756E+01  0.66883597E+01
  0.14782920E+01  0.67019338E+01
  0.15075085E+01  0.67203515E+01
  0.15367249E+01  0.67440325E+01
  0.15659413E+01  0.67732867E+01
  0.15659413E+01  0.67732867E+01
  0.15951577E+01  0.68083111E+01
  0.16243742E+01  0.68491901E+01
  0.16535906E+01  0.68958994E+01
  0.16828070E+01  0.69483124E+01
  0.17120234E+01  0.70062087E+01
  0.17412399E+01  0.70692839E+01
  0.17704563E+01  0.71371607E+01
  0.17996727E+01  0.72093996E+01
  0.18288891E+01  0.72855109E+01
  0.18581056E+01  0.73649656E+01
  0.18873220E+01  0.74472068E+01
  0.19165384E+01  0.75316597E+01
  0.19457548E+01  0.76177418E+01
  0.19749713E+01  0.77048716E+01
  0.20041877E+01  0.77924772E+01
  0.20334041E+01  0.78800027E+01
  0.20626205E+01  0.79669154E+01
  0.20918370E+01  0.80527098E+01
  0.21210534E+01  0.81369127E+01
  0.21502698E+01  0.82190854E+01
  0.21794862E+01  0.82988255E+01
  0.22087027E+01  0.83757679E+01
  0.22379191E+01  0.84495832E+01
  0.22671355E+01  0.85199759E+01
  0.22963519E+01  0.85866794E+01
  0.23255683E+01  0.86494493E+01
  0.23547848E+01  0.87080519E+01
  0.23840012E+01  0.87622476E+01
  0.24132176E+01  0.88117619E+01
  0.24424340E+01  0.88562377E+01
  0.24716505E+01  0.88951462E+01
  0.25008669E+01  0.89276152E+01
  0.25300833E+01  0.88775289E+01
  0.25592997E+01  0.88183005E+01
  0.25885162E+01  0.87664883E+01
  0.26177326E+01  0.87219392E+01
  0.26469490E+01  0.86845103E+01
  0.26761654E+01  0.86540739E+01
  0.27053819E+01  0.86305205E+01
  0.27345983E+01  0.86137617E+01
  0.27638147E+01  0.86037328E+01
  0.27930311E+01  0.86003942E+01
  0.28216573E+01  0.86068423E+01
  0.28502834E+01  0.86261347E+01
  0.28789095E+01  0.86581161E+01
  0.29075357E+01  0.87025289E+01
  0.29361618E+01  0.87590156E+01
  0.29647879E+01  0.87970716E+01
  0.29934141E+01  0.88072287E+01
  0.30220402E+01  0.87974064E+01
  0.30506663E+01  0.87717920E+01
