  0.00000000E+00 -0.58913802E+01
  0.28922784E-01 -0.58884818E+01
  0.57845569E-01 -0.58797912E+01
  0.86768353E-01 -0.58653218E+01
  0.11569114E+00 -0.58450960E+01
  0.14461392E+00 -0.58191445E+01
  0.17353671E+00 -0.57875060E+01
  0.20245949E+00 -0.57502266E+01
  0.23138228E+00 -0.57073589E+01
  0.26030506E+00 -0.56589617E+01
  0.28922784E+00 -0.56050985E+01
  0.31815063E+00 -0.55458369E+01
  0.34707341E+00 -0.54812479E+01
  0.37599620E+00 -0.54114040E+01
  0.40491898E+00 -0.53363791E+01
  0.43384177E+00 -0.52562471E+01
  0.46276455E+00 -0.51710808E+01
  0.49168734E+00 -0.50809514E+01
  0.52061012E+00 -0.49859272E+01
  0.54953290E+00 -0.48860734E+01
  0.57845569E+00 -0.47814510E+01
  0.60737847E+00 -0.46721168E+01
  0.63630126E+00 -0.45581228E+01
  0.66522404E+00 -0.44395160E+01
  0.69414683E+00 -0.43163389E+01
  0.72306961E+00 -0.41886289E+01
  0.75199240E+00 -0.40564192E+01
  0.78091518E+00 -0.39197391E+01
  0.80983796E+00 -0.37786147E+01
  0.83876075E+00 -0.36330696E+01
  0.86768353E+00 -0.34831259E+01
  0.89660632E+00 -0.33288054E+01
  0.92552910E+00 -0.31701305E+01
  0.95445189E+00 -0.30071257E+01
  0.98337467E+00 -0.28398187E+01
  0.10122975E+01 -0.26682421E+01
  0.10412202E+01 -0.24924345E+01
  0.10701430E+01 -0.23124422E+01
  0.10990658E+01 -0.21283202E+01
  0.11279886E+01 -0.19401336E+01
  0.11569114E+01 -0.17479587E+01
  0.11861278E+01 -0.17483003E+01
  0.12153442E+01 -0.17493610E+01
  0.12445607E+01 -0.17512539E+01
  0.12737771E+01 -0.17541831E+01
  0.13029935E+01 -0.17584690E+01
  0.13322099E+01 -0.17645842E+01
  0.13614263E+01 -0.17732004E+01
  0.13906428E+01 -0.17852444E+01
  0.14198592E+01 -0.18019553E+01
  0.14490756E+01 -0.18249264E+01
  0.14782920E+01 -0.18560984E+01
  0.15075085E+01 -0.18976560E+01
  0.15367249E+01 -0.19517799E+01
  0.15659413E+01 -0.20202493E+01
  0.15659413E+01 -0.20202492E+01
  0.15951577E+01 -0.21039878E+01
  0.16243742E+01 -0.22027474E+01
  0.16535906E+01 -0.23151040E+01
  0.16828070E+01 -0.24387761E+01
  0.17120234E+01 -0.25710992E+01
  0.17412399E+01 -0.27094502E+01
  0.17704563E+01 -0.28515159E+01
  0.17996727E+01 -0.29954010E+01
  0.18288891E+01 -0.31396302E+01
  0.18581056E+01 -0.32830943E+01
  0.18873220E+01 -0.34249795E+01
  0.19165384E+01 -0.35646981E+01
  0.19457548E+01 -0.37018284E+01
  0.19749713E+01 -0.38360674E+01
  0.20041877E+01 -0.39671939E+01
  0.20334041E+01 -0.40950403E+01
  0.20626205E+01 -0.42194735E+01
  0.20918370E+01 -0.43403795E+01
  0.21210534E+01 -0.44576541E+01
  0.21502698E+01 -0.45711960E+01
  0.21794862E+01 -0.46809025E+01
  0.22087027E+01 -0.47866672E+01
  0.22379191E+01 -0.48883785E+01
  0.22671355E+01 -0.49859200E+01
  0.22963519E+01 -0.50791700E+01
  0.23255683E+01 -0.51680033E+01
  0.23547848E+01 -0.52522919E+01
  0.23840012E+01 -0.53319059E+01
  0.24132176E+01 -0.54067159E+01
  0.24424340E+01 -0.54765935E+01
  0.24716505E+01 -0.55414132E+01
  0.25008669E+01 -0.56010538E+01
  0.25300833E+01 -0.56553995E+01
  0.25592997E+01 -0.57043415E+01
  0.25885162E+01 -0.57477790E+01
  0.26177326E+01 -0.57856201E+01
  0.26469490E+01 -0.58177832E+01
  0.26761654E+01 -0.58441977E+01
  0.27053819E+01 -0.58648046E+01
  0.27345983E+01 -0.58795575E+01
  0.27638147E+01 -0.58884228E+01
  0.27930311E+01 -0.58913802E+01
  0.28216573E+01 -0.58885411E+01
  0.28502834E+01 -0.58800309E+01
  0.28789095E+01 -0.58658702E+01
  0.29075357E+01 -0.58460931E+01
  0.29361618E+01 -0.58207471E+01
  0.29647879E+01 -0.57898925E+01
  0.29934141E+01 -0.57536017E+01
  0.30220402E+01 -0.57119592E+01
  0.30506663E+01 -0.56650606E+01
  0.30792925E+01 -0.56130120E+01
  0.31079186E+01 -0.55559298E+01
  0.31365447E+01 -0.54939397E+01
  0.31651709E+01 -0.54271772E+01
  0.31937970E+01 -0.53557875E+01
  0.32224231E+01 -0.52799258E+01
  0.32510493E+01 -0.51997590E+01
  0.32796754E+01 -0.51154677E+01
  0.33083015E+01 -0.50272497E+01
  0.33369277E+01 -0.49353251E+01
  0.33655538E+01 -0.48399437E+01
  0.33941799E+01 -0.47413954E+01
  0.34228061E+01 -0.46400247E+01
  0.34514322E+01 -0.45362510E+01
  0.34800583E+01 -0.44305954E+01
  0.35086845E+01 -0.43237178E+01
  0.35373106E+01 -0.42164660E+01
  0.35659367E+01 -0.41099394E+01
  0.35945629E+01 -0.40055697E+01
  0.36231890E+01 -0.39052141E+01
  0.36518151E+01 -0.38112491E+01
  0.36804413E+01 -0.37266316E+01
  0.37090674E+01 -0.36548601E+01
  0.37376935E+01 -0.35997415E+01
  0.37663196E+01 -0.35648800E+01
  0.37949458E+01 -0.35529307E+01
  0.38241622E+01 -0.35497974E+01
  0.38533786E+01 -0.35404020E+01
  0.38825951E+01 -0.35247580E+01
  0.39118115E+01 -0.35028876E+01
  0.39410279E+01 -0.34748219E+01
  0.39702443E+01 -0.34406005E+01
  0.39994608E+01 -0.34002712E+01
  0.40286772E+01 -0.33538902E+01
  0.40578936E+01 -0.33015215E+01
  0.40871100E+01 -0.32432372E+01
  0.41163264E+01 -0.31791169E+01
  0.41455429E+01 -0.31092483E+01
  0.41747593E+01 -0.30337269E+01
  0.42039757E+01 -0.29526569E+01
  0.42331921E+01 -0.28661516E+01
  0.42624086E+01 -0.27743346E+01
  0.42916250E+01 -0.26773417E+01
  0.43208414E+01 -0.25753233E+01
  0.43500578E+01 -0.24684481E+01
  0.43792743E+01 -0.23569086E+01
  0.44084907E+01 -0.22409293E+01
  0.44377071E+01 -0.21207778E+01
  0.44669235E+01 -0.19967826E+01
  0.44961400E+01 -0.18693579E+01
  0.45253564E+01 -0.17390427E+01
  0.45545728E+01 -0.16065576E+01
  0.45837892E+01 -0.14728922E+01
  0.46130057E+01 -0.13394356E+01
  0.46419284E+01 -0.13429013E+01
  0.46708512E+01 -0.13530965E+01
  0.46997740E+01 -0.13694467E+01
  0.47286968E+01 -0.13910893E+01
  0.47576196E+01 -0.14169840E+01
  0.47865424E+01 -0.14460206E+01
  0.48154652E+01 -0.14771066E+01
  0.48443879E+01 -0.15092250E+01
  0.48733107E+01 -0.15414657E+01
  0.49022335E+01 -0.15730372E+01
  0.49311563E+01 -0.16032644E+01
  0.49600791E+01 -0.16315803E+01
  0.49890019E+01 -0.16575140E+01
  0.50179246E+01 -0.16806784E+01
  0.50468474E+01 -0.17007596E+01
  0.50757702E+01 -0.17175066E+01
  0.51046930E+01 -0.17307241E+01
  0.51336158E+01 -0.17402658E+01
  0.51625386E+01 -0.17460306E+01
  0.51914614E+01 -0.17479587E+01
  
  0.00000000E+00  0.60879096E+01
  0.28922784E-01  0.60735103E+01
  0.57845569E-01  0.60308183E+01
  0.86768353E-01  0.59612619E+01
  0.11569114E+00  0.58669584E+01
  0.14461392E+00  0.57504221E+01
  0.17353671E+00  0.56142950E+01
  0.20245949E+00  0.54611480E+01
  0.23138228E+00  0.52933617E+01
  0.26030506E+00  0.51130710E+01
  0.28922784E+00  0.49221540E+01
  0.31815063E+00  0.47222450E+01
  0.34707341E+00  0.45147588E+01
  0.37599620E+00  0.43009193E+01
